source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type
DOID:0070260	rdfs:label	congenital disorder of glycosylation type IIh	trastorno congénito de la glicosilación tipo IIh	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070261	rdfs:label	congenital disorder of glycosylation type IIi	trastorno congénito de la glicosilación tipo IIi	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070262	rdfs:label	congenital disorder of glycosylation type IIj	trastorno congénito de la glicosilación tipo IIj	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070263	rdfs:label	congenital disorder of glycosylation type IIk	trastorno congénito de la glicosilación tipo IIk	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070264	rdfs:label	congenital disorder of glycosylation type IIl	trastorno congénito de la glicosilación tipo IIl	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.8612500000000001	JAB		
DOID:0070265	rdfs:label	congenital disorder of glycosylation type IIm	trastorno congénito de la glicosilación tipo IIm	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070267	rdfs:label	congenital disorder of glycosylation type IIo	trastorno congénito de la glicosilación tipo IIo	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070268	rdfs:label	congenital disorder of glycosylation type IIp	trastorno congénito de la glicosilación tipo IIp	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.76125	JAB		
DOID:0070269	rdfs:label	congenital disorder of glycosylation type IIq	trastorno congénito de la glicosilación tipo IIq	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.9	JAB		
DOID:0070277	rdfs:label	primary autosomal recessive microcephaly 15	microcefalia primaria autosómica recesiva 15	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070296	rdfs:label	primary autosomal recessive microcephaly	microcefalia primaria autosómica recesiva	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070278	rdfs:label	primary autosomal recessive microcephaly 7	microcefalia primaria autosómica recesiva 7	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070279	rdfs:label	primary autosomal recessive microcephaly 14	microcefalia primaria autosómica recesiva 14	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070280	rdfs:label	primary autosomal recessive microcephaly 5	microcefalia primaria autosómica recesiva 5	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070281	rdfs:label	primary autosomal recessive microcephaly 19	microcefalia primaria autosómica recesiva 19	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070282	rdfs:label	primary autosomal recessive microcephaly 8	microcefalia primaria autosómica recesiva 8	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070283	rdfs:label	primary autosomal recessive microcephaly 13	microcefalia primaria autosómica recesiva 13	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070284	rdfs:label	primary autosomal recessive microcephaly 12	microcefalia primaria autosómica recesiva 12	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070285	rdfs:label	primary autosomal recessive microcephaly 1	microcefalia primaria autosómica recesiva 1	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070286	rdfs:label	primary autosomal recessive microcephaly 3	microcefalia primaria autosómica recesiva 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070287	rdfs:label	primary autosomal recessive microcephaly 11	microcefalia primaria autosómica recesiva 11	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070288	rdfs:label	primary autosomal recessive microcephaly 17	microcefalia primaria autosómica recesiva 17	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070289	rdfs:label	primary autosomal recessive microcephaly 16	microcefalia primaria autosómica recesiva 16	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070290	rdfs:label	primary autosomal recessive microcephaly 6	microcefalia primaria autosómica recesiva 6	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070291	rdfs:label	primary autosomal recessive microcephaly 4	microcefalia primaria autosómica recesiva 4	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070292	rdfs:label	primary autosomal recessive microcephaly 9	microcefalia primaria autosómica recesiva 9	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070293	rdfs:label	primary autosomal recessive microcephaly 2 with or without cortical malformations	microcefalia primaria autosómica recesiva 2 con o sin malformaciones corticales	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99		es:|[Claudia] capital m difference	
DOID:0070294	rdfs:label	primary autosomal recessive microcephaly 10	microcefalia primaria autosómica recesiva 10	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0070295	rdfs:label	primary autosomal dominant microcephaly 18	microcefalia primaria autosómica dominante 18	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0070297	rdfs:label	primary microcephaly	microcefalia primaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0070315	rdfs:label	hypoplastic right heart syndrome	síndrome del corazón derecho hipoplásico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0070336	rdfs:label	arthrogryposis multiplex congenita-6	artrogriposis múltiple congénita-6	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080954	rdfs:label	arthrogryposis multiplex congenita	artrogriposis múltiple congénita	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080073	rdfs:label	spina bifida occulta	espina bífida oculta	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7805		en:|[Allen] unsurprising translation error; ""occult spina bifida"" does appear in english searches: https://www.google.com/search?q=%22occult+spina+bifida%22&client=firefox-b-1-d&sca_esv=c9a915b7e2353e00&sca_upv=1&sxsrf=ADLYWIIv6jd3lP1EH_rJo8f6LPIV6C6Nag%3A1725474069558&ei=FaXYZsbmIbOh5NoPmNDA-Ag&ved=0ahUKEwiGxfDn86mIAxWzEFkFHRgoEI8Q4dUDCBA&uact=5&oq=%22occult+spina+bifida%22&gs_lp=Egxnd3Mtd2l6LXNlcnAiFSJvY2N1bHQgc3BpbmEgYmlmaWRhIjIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMggQABgWGAoYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeSPQLUJcGWOQJcAF4AZABAJgBSKAB0wGqAQEzuAEDyAEA-AEBmAIEoALiAcICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgIKECMYgAQYJxiKBcICChAAGIAEGEMYigXCAgYQABgHGB7CAgQQABgemAMAiAYBkAYKkgcBNKAH9RM&sclient=gws-wiz-serp	
DOID:0080079	rdfs:label	nonsyndromic congenital nail disorder 1	trastorno ungueal congénito no sindrómico 1	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001		es:|[Claudia] both are correct but ""ungueal"" may seem more technical as a medical term	
DOID:0080080	rdfs:label	nonsyndromic congenital nail disorder 2	trastorno ungueal congénito no sindrómico 2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080081	rdfs:label	nonsyndromic congenital nail disorder 3	trastorno ungueal congénito no sindrómico 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080082	rdfs:label	nonsyndromic congenital nail disorder 4	trastorno ungueal congénito no sindrómico 4	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.85	JAB	es:|[Allen] TSG inconsistency with other subtypes	
DOID:0080083	rdfs:label	nonsyndromic congenital nail disorder 5	trastorno ungueal congénito no sindrómico 5	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080084	rdfs:label	nonsyndromic congenital nail disorder 6	trastorno ungueal congénito no sindrómico 6	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080085	rdfs:label	nonsyndromic congenital nail disorder 7	trastorno ungueal congénito no sindrómico 7	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080086	rdfs:label	nonsyndromic congenital nail disorder 8	trastorno ungueal congénito no sindrómico 8	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080087	rdfs:label	nonsyndromic congenital nail disorder 9	trastorno ungueal congénito no sindrómico 9	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7535000000000001			
DOID:0080101	rdfs:label	Compton-North congenital myopathy	miopatía congénita Compton-North	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85275		es:|[Claudia] just a lack of ""de"" article and upper case difference	
DOID:0080102	rdfs:label	congenital myopathy 4A	miopatía congénita 4A	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080138	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome 1	síndrome de anomalías congénitas múltiples-hipotonía-convulsiones 1	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080503	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome	síndrome de anomalías congénitas múltiples-hipotonía-convulsiones	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080139	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome 2	síndrome de anomalías congénitas múltiples-hipotonía-convulsiones 2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080140	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome 3	síndrome de anomalías congénitas múltiples-hipotonía-convulsiones 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080143	rdfs:label	congenital fibrosis of the extraocular muscles	fibrosis congénita de los músculos extraoculares	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080173	rdfs:label	bladder exstrophy-epispadias-cloacal exstrophy complex	complejo de extrofia vesical-epispadias-extrofia cloacal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080175	rdfs:label	cloacal exstrophy	extrofia cloacal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080197	rdfs:label	congenital muscular dystrophy with cataracts and intellectual disability	distrofia muscular congénita con cataratas y discapacidad intelectual	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0080257	rdfs:label	autosomal recessive congenital ichthyosis 13	ictiosis congénita autosómica recesiva 13	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0080258	rdfs:label	autosomal recessive congenital ichthyosis 14	ictiosis congénita autosómica recesiva 14	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0080313	rdfs:label	cleft palate-lateral synechia syndrome	síndrome de paladar hendido-sinequia lateral	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.9	JAB		
DOID:0080395	rdfs:label	orofacial cleft 1	hendidura orofacial 1	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080396	rdfs:label	orofacial cleft 2	hendidura orofacial 2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080397	rdfs:label	orofacial cleft 3	hendidura orofacial 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080398	rdfs:label	orofacial cleft 4	hendidura orofacial 4	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080399	rdfs:label	orofacial cleft 5	hendidura orofacial 5	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080400	rdfs:label	orofacial cleft 7	hendidura orofacial 7	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080401	rdfs:label	orofacial cleft 8	hendidura orofacial 8	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080402	rdfs:label	orofacial cleft 9	hendidura orofacial 9	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080403	rdfs:label	orofacial cleft 10	hendidura orofacial 10	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080404	rdfs:label	orofacial cleft 11	hendidura orofacial 11	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080405	rdfs:label	orofacial cleft 12	hendidura orofacial 12	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080406	rdfs:label	orofacial cleft 13	hendidura orofacial 13	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080407	rdfs:label	orofacial cleft 14	hendidura orofacial 14	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080408	rdfs:label	orofacial cleft 15	hendidura orofacial 15	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	1			
DOID:0080552	rdfs:label	congenital disorder of glycosylation Ia	trastorno congénito de la glicosilación Ia	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.85275	JAB	es:|[Allen] glucosilación is probably not as good as glicosilación in meaning, but may be in common use in spanish??	
DOID:0080553	rdfs:label	congenital disorder of glycosylation Iaa	trastorno congénito de la glicosilación Iaa	The Spanish Group (https://thespanishgroup.org/)	en	es	final	0.925	JAB	en:|[Allen] subtype ordered incorrectly	
